Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
73.7254,S,63.96527,0.9714059,0,0.82386,0,0,65.07144,0.4662908,0,62.43931,99.5988,6.022607,-31.996592104359,-31.9965921043588,-0.00000309225612033541,992.057423050352,992.057422961035,0.0133122149829295,89.99923,89.99923,128927,0.859941
73.7354,S,63.97527,0.9710761,0,0.8238665,0,0,65.07144,0.4657734,0,62.43931,99.59125,6.021383,-31.9963084855846,-31.9963084855844,-0.00000308981309671958,991.737459972676,991.737459883331,0.0133121840847992,89.99923,89.99923,128936.9,0.8600741
73.74539,S,63.98527,0.9707462,0,0.8238734,0,0,65.07144,0.4652565,0,62.43931,99.58369,6.020159,-31.9960203964616,-31.9960203964615,-0.00000308737309291044,991.417499775892,991.417499686518,0.013312153211069,89.99923,89.99923,128946.8,0.8602072
73.75539,S,63.99527,0.9704164,0,0.8238804,0,0,65.07144,0.4647402,0,62.43931,99.57614,6.018935,-31.9957392612142,-31.9957392612141,-0.00000308493522072956,991.09754239046,991.097542301058,0.0133121223617175,89.99923,89.99923,128956.7,0.8603403
73.7654,S,64.00526,0.9700866,0,0.8238879,0,0,65.07144,0.4642247,0,62.43931,99.56859,6.017711,-31.9954511720914,-31.9954511720912,-0.00000308250101968622,990.77758788592,990.777587796489,0.013312091536708,89.99923,89.99923,128966.6,0.8604734
73.77539,S,64.01527,0.9697569,0,0.8238954,0,0,65.07144,0.4637096,0,62.43931,99.56104,6.016488,-31.99517152696,-31.9951715269599,-0.00000308006711470237,990.45763617783,990.457636088371,0.0133120607360375,89.99923,89.99923,128976.6,0.8606065
73.7854,S,64.02527,0.9694269,0,0.8239047,0,0,65.07144,0.4631939,0,62.43931,99.55349,6.015264,-31.994881947721,-31.9948819477209,-0.00000307762805828357,990.137687365532,990.137687276045,0.0133120299597576,89.99923,89.99923,128986.5,0.8607396
73.79539,S,64.03527,0.9690971,0,0.8239127,0,0,65.07144,0.4626801,0,62.43931,99.54594,6.01404,-31.9945998190627,-31.9945998190626,-0.00000307520031133689,989.817741374522,989.817741285006,0.0133119992077552,89.99923,89.99923,128996.4,0.8608727
73.8054,S,64.04527,0.9687675,0,0.8239211,0,0,65.07144,0.462167,0,62.43931,99.53839,6.012816,-31.99431818711,-31.9943181871098,-0.00000307277676843483,989.497798199831,989.497798110286,0.0133119684799882,89.99923,89.99923,129006.2,0.8610058
73.8154,S,64.05527,0.9684379,0,0.8239282,0,0,65.07144,0.4616557,0,62.43931,99.53085,6.011594,-31.9940320848086,-31.9940320848085,-0.00000307036210731717,989.177857886162,989.177857796589,0.0133119377763678,89.99923,89.99923,129016.1,0.8611389
73.82541,S,64.06528,0.9681082,0,0.8239371,0,0,65.07144,0.4611439,0,62.43931,99.52329,6.01037,-31.993751942972,-31.9937519429718,-0.00000306794306451921,988.857920373912,988.85792028431,0.0133119070969378,89.99923,89.99923,129026,0.861272
73.8354,S,64.07528,0.9677785,0,0.823946,0,0,65.07144,0.4606324,0,62.43931,99.51575,6.009147,-31.9934683241976,-31.9934683241974,-0.00000306552425856882,988.537985697849,988.537985608219,0.0133118764416959,89.99923,89.99923,129035.9,0.8614051
73.84541,S,64.08528,0.9674488,0,0.8239553,0,0,65.07144,0.4601218,0,62.43931,99.50819,6.007923,-31.9931881823608,-31.9931881823607,-0.00000306310983429875,988.218053823205,988.218053733546,0.0133118458105982,89.99923,89.99923,129045.8,0.8615382
73.85541,S,64.09528,0.9671192,0,0.8239648,0,0,65.07144,0.4596116,0,62.43931,99.50065,6.0067,-31.9929020800594,-31.9929020800593,-0.00000306069694953796,987.898124809584,987.898124719896,0.0133118152036294,89.99923,89.99923,129055.7,0.8616713
73.86542,S,64.10529,0.9667895,0,0.8239747,0,0,65.07144,0.4591022,0,62.43931,99.4931,6.005476,-31.9926224349281,-31.992622434928,-0.00000305828761749094,987.578198592414,987.578198502698,0.0133117846207539,89.99923,89.99923,129065.6,0.8618044
73.87541,S,64.11529,0.9664598,0,0.8239847,0,0,65.07144,0.4585933,0,62.43931,99.48555,6.004252,-31.9923403062699,-31.9923403062698,-0.000003055879943377,987.258275196531,987.258275106786,0.0133117540619552,89.99923,89.99923,129075.4,0.8619375
73.88542,S,64.12529,0.9661304,0,0.8239934,0,0,65.07144,0.4580864,0,62.43931,99.47801,6.003031,-31.9920621512547,-31.9920621512546,-0.00000305348411164225,986.938354582198,986.938354492424,0.0133117235271148,89.99922,89.99922,129085.3,0.8620706
73.89542,S,64.13529,0.9658008,0,0.824004,0,0,65.07144,0.4575787,0,62.43931,99.47047,6.001808,-31.9917805193019,-31.9917805193018,-0.00000305108093763241,986.618436784184,986.618436694382,0.0133116930163061,89.99922,89.99922,129095.2,0.8622037
73.90543,S,64.14529,0.9654712,0,0.8240148,0,0,65.07144,0.4570715,0,62.43931,99.46291,6.000584,-31.9914998807598,-31.9914998807597,-0.00000304868102027684,986.298521792556,986.298521702725,0.0133116625294966,89.99922,89.99922,129105,0.8623368
73.91542,S,64.1553,0.9651418,0,0.8240243,0,0,65.07144,0.4565665,0,62.43931,99.45538,5.999362,-31.9912197389231,-31.991219738923,-0.00000304629276766478,985.978609602346,985.978609512486,0.0133116320665696,89.99922,89.99922,129114.9,0.8624699
73.92543,S,64.1653,0.9648122,0,0.8240354,0,0,65.07144,0.4560606,0,62.43931,99.44783,5.998139,-31.9909400937917,-31.9909400937916,-0.00000304389711356572,985.658700208588,985.658700118699,0.0133116016275991,89.99922,89.99922,129124.7,0.8626029
73.93542,S,64.1753,0.9644828,0,0.8240456,0,0,65.07144,0.4555567,0,62.43931,99.44028,5.996916,-31.9906614420712,-31.9906614420711,-0.0000030415141308124,985.338793601346,985.338793511429,0.0133115712124585,89.99922,89.99922,129134.6,0.862736
73.94543,S,64.1853,0.9641533,0,0.824057,0,0,65.07144,0.4550519,0,62.43931,99.43274,5.995693,-31.9903817969399,-31.9903817969398,-0.00000303912279918175,985.018889790556,985.01888970061,0.0133115408212312,89.99922,89.99922,129144.4,0.8628691
73.95543,S,64.1953,0.963824,0,0.8240678,0,0,65.07144,0.4545493,0,62.43931,99.4252,5.994472,-31.9901016551032,-31.9901016551031,-0.00000303674496786338,984.698988781184,984.698988691209,0.0133115104537822,89.99922,89.99922,129154.3,0.8630022
73.96544,S,64.20531,0.9634945,0,0.8240799,0,0,65.07144,0.4540457,0,62.43931,99.41766,5.993248,-31.9898294605526,-31.9898294605525,-0.00000303435985348181,984.379090493758,984.379090403754,0.0133114801101843,89.99922,89.99922,129164.1,0.8631353
73.97543,S,64.21531,0.9631652,0,0.8240909,0,0,65.07144,0.4535443,0,62.43931,99.41012,5.992027,-31.9895488220105,-31.9895488220104,-0.00000303198598936047,984.059195012716,984.059194922684,0.0133114497903251,89.99922,89.99922,129174,0.8632684
73.98544,S,64.22531,0.9628357,0,0.8241036,0,0,65.07144,0.453042,0,62.43931,99.40257,5.990804,-31.9892686801738,-31.9892686801737,-0.00000302960614483764,983.739302333094,983.739302243032,0.0133114194942643,89.99922,89.99922,129183.8,0.8634015
73.99544,S,64.23531,0.9625064,0,0.824115,0,0,65.07144,0.4525416,0,62.43931,99.39503,5.989582,-31.9889925119802,-31.9889925119801,-0.00000302723695845608,983.419412415152,983.419412325062,0.0133113892218954,89.99922,89.99922,129193.6,0.8635346
74.00545,S,64.24532,0.9621772,0,0.8241269,0,0,65.07144,0.452042,0,62.43931,99.3875,5.98836,-31.9887183306081,-31.988718330608,-0.00000302487120636448,983.099525239025,983.099525148906,0.013311358973184,89.99922,89.99922,129203.5,0.8636677
74.01544,S,64.25532,0.9618477,0,0.8241402,0,0,65.07144,0.4515414,0,62.43931,99.37995,5.987138,-31.9884401755929,-31.9884401755928,-0.00000302249775672642,982.779640844448,982.7796407543,0.0133113287482071,89.99922,89.99922,129213.3,0.8638008
74.02545,S,64.26532,0.9615184,0,0.8241522,0,0,65.07144,0.4510428,0,62.43931,99.37241,5.985916,-31.9881615238723,-31.9881615238722,-0.00000302013603104375,982.459759236388,982.459759146211,0.0133112985468475,89.99922,89.99922,129223.1,0.8639339
74.03545,S,64.27532,0.9611892,0,0.824165,0,0,65.07144,0.450545,0,62.43931,99.36488,5.984694,-31.9878908194379,-31.9878908194378,-0.00000301777785807484,982.139880335372,982.139880245166,0.0133112683690696,89.99922,89.99922,129233,0.864067
74.04546,S,64.28532,0.9608598,0,0.8241789,0,0,65.07144,0.4500461,0,62.43931,99.35734,5.983472,-31.9876106776012,-31.9876106776011,-0.00000301541115859292,981.820004235775,981.82000414554,0.0133112382149587,89.99922,89.99922,129242.8,0.8642001
74.05545,S,64.29533,0.9605306,0,0.8241919,0,0,65.07144,0.4495493,0,62.43931,99.3498,5.982251,-31.9873379863453,-31.9873379863452,-0.00000301305689360914,981.50013086309,981.500130772826,0.0133112080843904,89.99922,89.99922,129252.6,0.8643332
74.06546,S,64.30533,0.9602013,0,0.824205,0,0,65.07144,0.4490531,0,62.43931,99.34225,5.981028,-31.9870598313301,-31.98705983133,-0.00000301070499710121,981.180260271955,981.180260181662,0.0133111779773411,89.99922,89.99922,129262.4,0.8644663
74.07545,S,64.31533,0.9598722,0,0.8242185,0,0,65.07144,0.4485576,0,62.43931,99.33472,5.979807,-31.9867891268957,-31.9867891268956,-0.00000300835594276428,980.860392387865,980.860392297543,0.0133111478937823,89.99922,89.99922,129272.2,0.8645994
74.08546,S,64.32533,0.959543,0,0.8242322,0,0,65.07144,0.4480625,0,62.43931,99.32719,5.978586,-31.9865104751752,-31.9865104751751,-0.00000300600819108906,980.540527290292,980.540527199941,0.0133111178337011,89.99922,89.99922,129282,0.8647325
74.09546,S,64.33533,0.9592139,0,0.824246,0,0,65.07144,0.447568,0,62.43931,99.31965,5.977364,-31.9862397707408,-31.9862397707407,-0.00000300366375528002,980.220664899763,980.220664809383,0.0133110877970642,89.99922,89.99922,129291.8,0.8648656
74.10547,S,64.34534,0.9588847,0,0.8242601,0,0,65.07144,0.4470741,0,62.43931,99.31211,5.976142,-31.9859675761902,-31.9859675761901,-0.00000300132109582786,979.90080523118,979.900805140771,0.0133110577838539,89.99922,89.99922,129301.6,0.8649987
74.11546,S,64.35534,0.9585556,0,0.8242745,0,0,65.07144,0.4465809,0,62.43931,99.30458,5.974922,-31.985689421175,-31.9856894211749,-0.00000299898163381807,979.580948344147,979.580948253709,0.0133110277940382,89.99922,89.99922,129311.4,0.8651318
74.12547,S,64.36534,0.9582264,0,0.8242891,0,0,65.07144,0.4460882,0,62.43931,99.29704,5.9737,-31.9854207035622,-31.9854207035621,-0.0000029966449547674,979.26109414429,979.261094053823,0.0133109978275893,89.99922,89.99922,129321.2,0.8652649
74.13547,S,64.37534,0.9578974,0,0.824304,0,0,65.07144,0.4455962,0,62.43931,99.28951,5.972478,-31.9851480123062,-31.9851480123061,-0.00000299430993364982,978.941242671346,978.941242580849,0.0133109678844906,89.99922,89.99922,129331,0.865398
74.14548,S,64.38535,0.9575683,0,0.8243191,0,0,65.07144,0.4451045,0,62.43931,99.28197,5.971258,-31.9848733342287,-31.9848733342286,-0.0000029919768665248,978.621393945182,978.621393854656,0.0133109379647226,89.99922,89.99922,129340.8,0.8655311
74.15547,S,64.39535,0.9572392,0,0.8243343,0,0,65.07144,0.4446135,0,62.43931,99.27444,5.970037,-31.9846006429728,-31.9846006429727,-0.00000298964593102804,978.301547945931,978.301547855376,0.013310908068264,89.99921,89.99921,129350.6,0.8656642
74.16548,S,64.40535,0.9569102,0,0.8243501,0,0,65.07144,0.4441232,0,62.43931,99.26691,5.968816,-31.9843299385384,-31.9843299385383,-0.00000298731872588073,977.981704653724,977.98170456314,0.0133108781950774,89.99921,89.99921,129360.3,0.8657973
74.17548,S,64.41535,0.9565813,0,0.8243642,0,0,65.07144,0.4436346,0,62.43931,99.25938,5.967596,-31.9840612209255,-31.9840612209254,-0.00000298500123148435,977.661864048694,977.66186395808,0.0133108483450658,89.99921,89.99921,129370.1,0.8659304
74.18549,S,64.42535,0.9562522,0,0.8243803,0,0,65.07144,0.4431455,0,62.43931,99.25184,5.966374,-31.9837905164911,-31.983790516491,-0.0000029826788817125,977.342026150707,977.342026060064,0.0133108185182776,89.99921,89.99921,129379.9,0.8660635
74.19548,S,64.43536,0.9559233,0,0.8243966,0,0,65.07144,0.4426568,0,62.43931,99.24431,5.965153,-31.9835118647706,-31.9835118647705,-0.00000298035807144996,977.022191039237,977.022190948565,0.0133107887146976,89.99921,89.99921,129389.7,0.8661966
74.20549,S,64.44536,0.9555942,0,0.8244134,0,0,65.07144,0.4421689,0,62.43931,99.23677,5.963932,-31.9832491076223,-31.9832491076222,-0.00000297804081390116,976.702358555339,976.702358464638,0.0133107589342901,89.99921,89.99921,129399.4,0.8663297
74.21548,S,64.45536,0.9552654,0,0.8244285,0,0,65.07144,0.4416825,0,62.43931,99.22925,5.962712,-31.9829779064825,-31.9829779064824,-0.00000297573220128918,976.382528783453,976.382528692722,0.0133107291769688,89.99921,89.99921,129409.2,0.8664628
74.22549,S,64.46536,0.9549364,0,0.8244455,0,0,65.07144,0.4411956,0,62.43931,99.22171,5.961491,-31.9827017382889,-31.9827017382888,-0.00000297341879251363,976.062701773248,976.062701682488,0.0133106994427815,89.99921,89.99921,129419,0.8665959
74.23549,S,64.47536,0.9546075,0,0.824463,0,0,65.07144,0.4407094,0,62.43931,99.21418,5.96027,-31.9824384844352,-31.9824384844351,-0.00000297110801866744,975.742877395581,975.742877304792,0.013310669731702,89.99921,89.99921,129428.7,0.866729
74.2455,S,64.48537,0.9542787,0,0.8244789,0,0,65.07144,0.4402248,0,62.43931,99.20666,5.959051,-31.9821677800008,-31.9821677800007,-0.00000296880713320789,975.42305572496,975.423055634141,0.0133106400436313,89.99921,89.99921,129438.5,0.8668621
74.25549,S,64.49537,0.9539497,0,0.8244966,0,0,65.07144,0.4397396,0,62.43931,99.19912,5.957829,-31.9818985656826,-31.9818985656825,-0.00000296650091867769,975.103236746481,975.103236655633,0.0133106103786228,89.99921,89.99921,129448.2,0.8669952
74.2655,S,64.50537,0.953621,0,0.824513,0,0,65.07144,0.4392562,0,62.43931,99.1916,5.95661,-31.9816298480697,-31.9816298480696,-0.00000296420515504714,974.783420455178,974.783420364301,0.0133105807365719,89.99921,89.99921,129458,0.8671283
74.2755,S,64.51537,0.9532921,0,0.8245314,0,0,65.07144,0.4387723,0,62.43931,99.18407,5.955389,-31.9813591436353,-31.9813591436352,-0.00000296190400313405,974.46360687092,974.463606780013,0.0133105511175325,89.99921,89.99921,129467.7,0.8672614
74.28551,S,64.52538,0.9529634,0,0.8245484,0,0,65.07144,0.4382901,0,62.43931,99.17654,5.954169,-31.9810899293171,-31.981089929317,-0.00000295961303566707,974.143795978804,974.143795887868,0.0133105215214028,89.99921,89.99921,129477.5,0.8673944
74.2955,S,64.53538,0.9526345,0,0.8245671,0,0,65.07144,0.4378071,0,62.43931,99.16901,5.952949,-31.9808207149988,-31.9808207149987,-0.00000295731593976885,973.823987778832,973.823987687866,0.0133104919482441,89.99921,89.99921,129487.2,0.8675275
74.30551,S,64.54538,0.9523059,0,0.8245847,0,0,65.07144,0.4373262,0,62.43931,99.16148,5.95173,-31.9805599446721,-31.980559944672,-0.00000295503089349147,973.504182186563,973.504182095568,0.0133104623979358,89.99921,89.99921,129496.9,0.8676606
74.31551,S,64.55538,0.9519772,0,0.8246022,0,0,65.07144,0.4368456,0,62.43931,99.15396,5.950511,-31.9802892402377,-31.9802892402376,-0.00000295274584721408,973.184379301339,973.184379210314,0.013310432870478,89.99921,89.99921,129506.7,0.8677937
74.32552,S,64.56538,0.9516484,0,0.8246217,0,0,65.07144,0.4363644,0,62.43931,99.14643,5.94929,-31.9800200259194,-31.9800200259193,-0.00000295045591595528,972.864579108257,972.864579017203,0.0133104033659195,89.99921,89.99921,129516.4,0.8679268
74.33551,S,64.57539,0.9513196,0,0.8246399,0,0,65.07144,0.435885,0,62.43931,99.1389,5.94807,-31.9797567720658,-31.9797567720657,-0.0000029481759915069,972.544781547714,972.54478145663,0.0133103738841602,89.99921,89.99921,129526.1,0.8680599
74.34552,S,64.58539,0.9509911,0,0.8246584,0,0,65.07144,0.4354062,0,62.43931,99.13138,5.94685,-31.9794900412745,-31.9794900412744,-0.0000029458999454377,972.224986654478,972.224986563365,0.0133103444251614,89.99921,89.99921,129535.8,0.868193
74.35551,S,64.59539,0.9506624,0,0.824677,0,0,65.07144,0.4349279,0,62.43931,99.12386,5.945631,-31.9792287742423,-31.9792287742422,-0.00000294362588296702,971.905194373913,971.90519428277,0.0133103149889032,89.99921,89.99921,129545.5,0.8683261
74.36552,S,64.60539,0.9503338,0,0.8246959,0,0,65.07144,0.4344503,0,62.43931,99.11633,5.944412,-31.9789595599241,-31.978959559924,-0.00000294135297512831,971.585404785492,971.585404694319,0.0133102855753741,89.99921,89.99921,129555.3,0.8684592
74.37552,S,64.61539,0.950005,0,0.8247166,0,0,65.07144,0.4339718,0,62.43931,99.1088,5.943192,-31.9786888554897,-31.9786888554896,-0.00000293907429412974,971.265617904114,971.265617812912,0.0133102561846318,89.99921,89.99921,129565,0.8685923
74.38553,S,64.6254,0.9496765,0,0.8247359,0,0,65.07144,0.4334953,0,62.43931,99.10128,5.941972,-31.9784295752791,-31.978429575279,-0.00000293680710023899,970.945833615539,970.945833524307,0.0133102268165615,89.99921,89.99921,129574.7,0.8687254
74.39552,S,64.6354,0.9493479,0,0.8247558,0,0,65.07144,0.4330194,0,62.43931,99.09376,5.940753,-31.9781603609609,-31.9781603609608,-0.00000293454295576088,970.626052019106,970.626051927845,0.0133101974711326,89.99921,89.99921,129584.4,0.8688585
74.40553,S,64.6454,0.9490193,0,0.8247755,0,0,65.07144,0.4325438,0,62.43931,99.08624,5.939534,-31.9778990939288,-31.9778990939287,-0.00000293227890010062,970.306273035344,970.306272944053,0.0133101681483443,89.99921,89.99921,129594.1,0.8689916
74.41553,S,64.6554,0.9486908,0,0.8247957,0,0,65.07144,0.432069,0,62.43931,99.07871,5.938314,-31.9776398137182,-31.9776398137181,-0.0000029300179530649,969.986496644385,969.986496553064,0.0133101388481654,89.99921,89.99921,129603.8,0.8691247
74.42554,S,64.66541,0.9483622,0,0.8248159,0,0,65.07144,0.4315945,0,62.43931,99.07119,5.937095,-31.9773686125784,-31.9773686125783,-0.00000292775896002174,969.666722965436,969.666722874086,0.0133101095705765,89.99921,89.99921,129613.5,0.8692578
74.43553,S,64.67541,0.9480338,0,0.8248367,0,0,65.07144,0.4311209,0,62.43931,99.06367,5.935877,-31.9771093323678,-31.9771093323677,-0.0000029255041710232,969.34695187929,969.34695178791,0.0133100803155354,89.99921,89.99921,129623.2,0.8693909
74.44554,S,64.68541,0.9477052,0,0.8248575,0,0,65.07144,0.4306476,0,62.43931,99.05614,5.934657,-31.9768495554519,-31.9768495554518,-0.00000292325012217335,969.027183390913,969.027183299503,0.0133100510830348,89.99921,89.99921,129632.9,0.869524
74.45554,S,64.69541,0.9473767,0,0.8248785,0,0,65.07144,0.4301749,0,62.43931,99.04863,5.933439,-31.9765788510175,-31.9765788510174,-0.00000292099811613392,968.70741760958,968.70741751814,0.0133100218730543,89.99921,89.99921,129642.6,0.8696571
74.46555,S,64.70541,0.9470482,0,0.8249,0,0,65.07144,0.4297028,0,62.43931,99.04111,5.93222,-31.9763195708069,-31.9763195708068,-0.00000291874992926177,968.387654421049,968.387654329579,0.0133099926855557,89.99921,89.99921,129652.2,0.8697902
74.47554,S,64.71542,0.9467199,0,0.8249201,0,0,65.07144,0.4292325,0,62.43931,99.03358,5.931,-31.976059793891,-31.9760597938909,-0.00000291651115708109,968.067893830286,968.067893738787,0.0133099635204448,89.99921,89.99921,129661.9,0.8699233
74.48555,S,64.72542,0.9463915,0,0.8249418,0,0,65.07144,0.4287615,0,62.43931,99.02607,5.929782,-31.9758005136804,-31.9758005136803,-0.00000291426687819408,967.748135832326,967.748135740797,0.0133099343777767,89.99921,89.99921,129671.6,0.8700564
74.49554,S,64.73542,0.9460631,0,0.8249639,0,0,65.07144,0.428291,0,62.43931,99.01855,5.928563,-31.9755312993621,-31.975531299362,-0.00000291202410921042,967.428380526509,967.42838043495,0.0133099052575363,89.99921,89.99921,129681.3,0.8701895
74.50555,S,64.74542,0.9457347,0,0.824986,0,0,65.07144,0.4278211,0,62.43931,99.01103,5.927345,-31.97527003233,-31.9752700323299,-0.00000290978397515613,967.108627833363,967.108627741774,0.0133098761596972,89.99921,89.99921,129691,0.8703226
74.51555,S,64.75542,0.9454063,0,0.8250087,0,0,65.07144,0.4273517,0,62.43931,99.00351,5.926126,-31.9750102554141,-31.975010255414,-0.00000290754606154794,966.788877737986,966.788877646367,0.0133098470842372,89.99921,89.99921,129700.6,0.8704557
74.52556,S,64.76543,0.945078,0,0.8250298,0,0,65.07144,0.4268841,0,62.43931,98.99599,5.924908,-31.9747509752035,-31.9747509752034,-0.00000290531871726317,966.469130235411,966.469130143762,0.0133098180310507,89.99921,89.99921,129710.3,0.8705888
